,gene,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,Subacute-log10(p_value),Subacute-log10(padj)
4390,Snrpc,0.0107978164635045,0.9762826039688282,0.9984847337103956,0.010424449158373593,0.0006585708694119499
4391,Taf11,-0.1028071808997755,0.6574708738784591,0.957903844029272,0.18212348176450743,0.018678083931255567
4392,Anks1,0.1499591732320203,0.4591086050247094,0.906362157268204,0.338084567221508,0.042698235572606914
4393,Zfp523,-0.0036287388858554,0.9912412370890068,0.9998391924665904,0.003820638968878475,6.984344023447095e-05
4394,Fkbp5,-0.7246597863999589,0.0930219370301766,0.6262598020077138,1.031414621255827,0.20324546364039087
4399,Nudt12,-0.3089669595736348,0.2573061421725477,0.8237730454919812,0.5895498465925841,0.08419242260733965
4400,Cul2,0.2491594769449852,0.387674980986477,0.8831526211165919,0.41153222574058534,0.05396423778012581
4401,Bambi,0.3739139392808536,0.0697821556723276,0.5632603206575462,1.1562556186922033,0.24929084192360287
4403,Mtpap,-0.0545591529514051,0.7835276037799919,0.974786149675392,0.10594569867445262,0.011090650150303414
4404,Map3k8,-0.1541656216710392,0.4633644963639985,0.9070165221605158,0.3340772455220938,0.04238480178468245
4405,Svil,-0.5352418599746092,0.0092224023494355,0.2151243328628397,2.035155934564248,0.66731046348338
4406,Zeb1,-0.1212730103749714,0.5429708969599281,0.9309684791656222,0.2652234478115848,0.031065023160633733
4407,Epc1,0.0877151938145927,0.6789553333175582,0.959820595567502,0.1681587958694001,0.01780993533154872
4408,Sos1,-0.1281503907945526,0.6281294571758425,0.953887697743099,0.20195083915612505,0.02050275225750897
4409,Map4k3,-0.2422633070495158,0.3245905507073191,0.8579270877435482,0.48866412725594216,0.06654961976920602
4410,Tmem178,0.2505821808775754,0.5952861204000004,0.9472824518443268,0.2252742432738175,0.023520507810153815
4411,Thumpd2,0.046622208053508,0.9181388576207457,0.9915306140522956,0.0370916319381754,0.0036938721710079096
4412,Pkdcc,-0.310686096826477,0.6023042535411655,0.948931979097448,0.2201840697815467,0.02276491735287903
4413,Cox7a2l,-0.132421029300934,0.5244823639568682,0.9243090469418168,0.2802691106448496,0.03418279615989072
4414,Thada,-0.1840515030409509,0.4242020922003989,0.8984485663590341,0.372427193837261,0.046506779974949994
4415,Dync2li1,0.1363286347812631,0.8088763265181622,0.9793810960213772,0.09211787494714843,0.00904828297333972
4418,Polr2d,0.1307965537107548,0.6246889964253464,0.9530770619465522,0.2043361438600308,0.020871982651191397
4419,Slc25a46,0.0194726278407219,0.933956081906966,0.9930833425356708,0.029673545433615594,0.0030143026783327398
4420,Sap130,-0.1492472956948916,0.507435238382847,0.9207204738697896,0.29461937687812567,0.03587219942502112
4421,Syt4,0.9121420614419128,0.2373854144077564,0.8098697431460091,0.6245459687715927,0.09158482603731291
4423,Celf4,-0.1889197654027575,0.7268634210193256,0.9688701290351568,0.13854718621117912,0.01373443349970472
4424,Tpgs2,0.1536816327337744,0.476738731476915,0.9115847796396978,0.3217195634423802,0.04020293466945358
4425,Slc39a6,0.0111205133496467,0.966281776791094,0.9972772407605656,0.01489621078838883,0.001184092044526441
4426,Elp2,0.0075296103708523,0.9766982801658752,0.9984847337103956,0.010239577014638197,0.0006585708694119499
4427,2700062C07Rik,0.0378578011310301,0.92703345709535,0.9920576164804584,0.03290459167029662,0.0034631042642791886
4428,Zscan30,0.0766815375271222,0.8616946263840344,0.9880203775175228,0.0646466153508623,0.005234098173351425
4429,Zfp397,0.0949384641467089,0.6393136178733025,0.955226802383994,0.19428604466007904,0.01989350032257281
4430,Mapre2,-0.0492296503132205,0.8399608588531217,0.9850785834485394,0.07574095105735612,0.006529122805170799
4431,Wac,-0.0606812958503354,0.7674623727931987,0.974786149675392,0.11494290795353508,0.011090650150303414
4432,Ccny,0.2603787000589171,0.3093653717526652,0.8521412076413922,0.5095282998751048,0.06948843267688896
4433,Thoc1,0.1313656378394715,0.6198623512019741,0.9519226298273804,0.20770474074436285,0.021398348679098175
4434,Rock1,-0.100697348231242,0.6603140884843276,0.957903844029272,0.18024943650598613,0.018678083931255567
4436,Esco1,0.2206281876709592,0.2911910188622277,0.8425582388335714,0.5358220239974811,0.07440007036179296
4437,Mib1,-0.3121384766999631,0.1989590490375494,0.7722350608136486,0.7012363035258757,0.11225048454020893
4439,Zfp871,-0.4004830730427649,0.0428061500355471,0.4566396869553593,1.3684938306451446,0.34042634629146024
4440,Adamts10,-0.2930149730223678,0.1748162597585468,0.7491046569141081,0.7574181758491807,0.12545750306807224
4441,Myo1f,-1.598417605656377,0.08902327629555,0.6144363208419973,1.0504964265565824,0.21152312000286264
4443,Dtna,-0.701264373644786,0.4906019873203735,0.9153155876801692,0.30927069689497366,0.03842914160838848
4444,Cdh2,-0.4634974495129254,0.0219831377084074,0.3278988399787897,1.657910319547083,0.48426011974936506
4446,Tapbp,0.2911036715012114,0.1692715322235813,0.7423035043481228,0.7714160746009245,0.1294184891772627
4447,Pfdn6,0.1439713994018636,0.7741863794521705,0.974786149675392,0.11115447365358894,0.011090650150303414
4448,Wdr46,-0.0575610120049436,0.8811777899539747,0.9891821187515928,0.054936457755938986,0.004723742894749752
4450,Rnf138,0.2278028043452789,0.3823155079720236,0.8806419066626046,0.41757808521383577,0.05520065183210951
4451,Vps52,0.2647838207330316,0.2984175325257168,0.8460156915742855,0.5251756649276111,0.07262158175893704
4452,Ring1,0.1593272726769696,0.6325923972967563,0.9550737542464176,0.19887603188268504,0.019963089332036825
4453,Slc39a7,0.5301092108968475,0.5755387593871202,0.9432106337230004,0.23992542369165126,0.02539131166488783
4454,Col11a2,-0.0054175970406162,0.9946509031801825,0.9998842995113936,0.00232931867651508,5.0250990843439884e-05
4457,Brd2,-0.18114440451465,0.4138573078929319,0.8945819525312764,0.38314937162484525,0.048379867615564225
4459,Psmb8,0.783631325104593,0.0193881947076988,0.3072509359492058,1.7124626274857664,0.512506785489657
4460,Tap2,0.0093105865598054,0.982550734500967,0.9984847337103956,0.0076450153597200825,0.0006585708694119499
4462,Pfdn1,0.3404142862347059,0.2076212673010142,0.7814682978928753,0.6827281623919368,0.10708863546878906
4464,Sting1,-1.1368081667523229,0.000104870656858,0.0102089304654447,3.979346011780998,1.9910197542192536
4465,Dnajc18,0.1109987958943369,0.5927126066438746,0.9472445761982382,0.22715583547796397,0.023537872760723017
4466,Spata24,-1.2694727245221469,0.2569280803043923,0.8237730454919812,0.5901884280232373,0.08419242260733965
4468,Slc23a1,-0.2920051103812013,0.4633314359882726,0.9070165221605158,0.3341082329004824,0.04238480178468245
4469,Sil1,0.2659576439584511,0.3253763733175874,0.8584157700437869,0.48761398585007953,0.06630231250053353
4470,Hspa9,0.0377216174390831,0.8543208760454539,0.9869236346465532,0.0683789811583165,0.005716450506337219
4471,Etf1,0.0797334565954373,0.6758333983430516,0.9593098144507908,0.17016035006084285,0.01804111235269119
4474,Nelfe,0.1437978609971104,0.7025185332952466,0.9629348394028008,0.15334221405393425,0.016403100046031148
4475,Cdc23,0.2042183325736871,0.3517794718233605,0.871513605786597,0.4537295074992497,0.059725828437043986
4477,Epb41l4a,0.255510018503299,0.6096106078882964,0.9497173593314224,0.21494748440587624,0.02240562370727363
4478,Stard4,0.3478951300549693,0.1456960847559413,0.7194375350913258,0.836552118729231,0.14300690755477333
4479,Tslp,0.7003427277537925,0.1290007377223177,0.6909413053737331,0.8894078060742732,0.16055884384863617
4481,Bin1,-0.4222805344585348,0.1733005064035881,0.7476198816746245,0.7612001682268643,0.12631915781919612
4482,Ercc3,0.1254341582183446,0.5663756232961616,0.9402399262706008,0.24689544687157985,0.026761310911175454
4483,Map3k2,-0.1952000330827905,0.4122956155511265,0.8935162033369476,0.384791283564095,0.048897567438114825
4484,Iws1,-0.0667709577589583,0.7867900150733225,0.9752816895684556,0.10414116022457956,0.010869929371854771
4486,Csnk2b,0.4164086399835986,0.0744991310866027,0.5775630130664376,1.1278487925737792,0.23840062661480096
4487,Myo7b,-0.3297091184829157,0.4065693564938991,0.8904401030532039,0.3908653576387643,0.05039528876486783
4490,Bag6,-0.0466404865041271,0.8315247693957281,0.98226620905492,0.08012480952123203,0.007770795863036959
4491,Prrc2a,-0.1652940694453972,0.4624956605037902,0.9070165221605158,0.33489233779651534,0.04238480178468245
4492,Lims2,0.4776702631989121,0.017777910229935,0.29573426655274,1.7501192911131476,0.5290983511162078
4493,Aif1,-2.048703584752136,0.0738506916898821,0.5758516869927972,1.1316454327055563,0.23968935653275794
4495,Wdr33,-0.2189388891309655,0.318199193190721,0.8561365668775045,0.49730092586247954,0.06745695318427893
4496,Tnf,-1.4242122750400918,0.1564791749184159,0.7329641687078103,0.8055434524933589,0.13491725552644737
4498,Atp6v1g2,-0.0818576971926884,0.8284491366526523,0.98226620905492,0.08173415030943328,0.007770795863036959
4499,Riok3,0.2055151159958886,0.3165080951661918,0.8560192192475796,0.4996151777760183,0.06751648448234607
4501,Psors1c2,-0.9645631107182684,0.3105282672239615,0.8522247756493662,0.507898860090893,0.0694458442597161
4502,Rmc1,-0.1557629599146924,0.603177178266348,0.9489825123116924,0.2195550987372421,0.022741790603803966
4503,Aqp4,-5.311606167697955,8.357228274077563e-06,0.0013208585201105,5.077937735104781,2.8791436980750156
4504,Npc1,-0.3859237677423877,0.0953907949312076,0.6303443899275779,1.020493532040794,0.200422108038945
4505,Mrpl27,0.3537820571968339,0.2209777180702792,0.7944297094216725,0.6556515154867705,0.09994452282507603
4506,Zfp521,-1.1099274169850908,3.8150627340583126e-08,1.4236542435927602e-05,7.418498316206782,4.846595473011395
4507,Lama3,-0.0081238685603522,0.9766330543775258,0.9984847337103956,0.010268581003329244,0.0006585708694119499
4508,Dhx16,-0.2376647052877538,0.4276135385572205,0.8999634845879826,0.3689485531648155,0.045775111409188496
4509,Impact,-0.066123384016412,0.7760425508511555,0.974786149675392,0.11011446547734711,0.011090650150303414
4510,Ttc39c,0.4476175006390592,0.5093000528984439,0.9207204738697896,0.2930262787158283,0.03587219942502112
4511,Ndfip1,0.2645576588073715,0.2589487368015946,0.8237730454919812,0.5867862032073349,0.08419242260733965
4512,Atat1,0.0776116972445945,0.8226927216166087,0.9818966168770572,0.08476234489111512,0.00793423633057425
4513,Spry4,0.1485195401929145,0.5513327755837447,0.9352785573897642,0.2585861888520302,0.029059022367985906
4514,Gnl1,-0.3217345379431294,0.2836618665784589,0.8377235816878633,0.5471990436460944,0.07689925911559836
4515,Cabyr,0.0513553211513699,0.8719464789755748,0.9880203775175228,0.05951017171757796,0.005234098173351425
4516,Nr3c1,0.0446653781435368,0.8112465624115147,0.9803102215582078,0.09084713047369859,0.008636469010338287
4517,Mrps18b,-0.3499618322414646,0.6230189763902427,0.9530770619465522,0.20549872506465539,0.020871982651191397
4518,Gm8615,-0.4375905400283695,0.6599151593321849,0.957903844029272,0.18051189506764181,0.018678083931255567
4519,Pcdh12,0.2054107013929807,0.3193962819463463,0.856614260197349,0.4956701437378729,0.06721470010817436
4520,Dele1,0.6178395536814083,0.0038127492588236,0.1229572410155214,2.4187617546764772,0.9102458903454753
4521,Rpp21,0.2356075629291475,0.6133834804427274,0.9508020264047934,0.2122679245536889,0.021909901349113907
4523,Arap3,0.0254365518363136,0.8955114727164025,0.9893980957684074,0.04792884587803243,0.004628929830002894
4524,Hdac3,0.0256078983718695,0.913933958264144,0.9915306140522956,0.039085185664101886,0.0036938721710079096
4525,Diaph1,0.2133095614967415,0.4225138767103035,0.8968475297230027,0.37415902285690517,0.047281383743320395
4526,Trim26,0.1378667655893445,0.5155603126874255,0.9219749655095948,0.28772052158287015,0.03528087123340738
4528,Gabbr1,-0.3335285261491384,0.206208652622045,0.7802912402639938,0.6856931154483912,0.10774326855077826
4530,Dcp2,0.0108555191544915,0.96116305140201,0.9962743779269096,0.017202932500518638,0.0016210386752726603
4531,Ik,-0.1713133076716417,0.43019735563055,0.9008382388120836,0.3663322634943254,0.04535318715457156
4532,Pggt1b,-0.2044801052779864,0.3705378072091527,0.8788116726540293,0.43116747290836044,0.05610418327682607
4533,Mal2,-1.692223201937216,0.1238188420271814,0.6836607592803609,0.9072132618927868,0.16515934699345985
4534,Ap3s1,0.0337427631457777,0.8977366616510298,0.9893980957684074,0.0468510387938013,0.004628929830002894
4536,Ankhd1,-0.2676878943707076,0.2084455789353303,0.7815711862807254,0.6810073116883282,0.10703145987007617
4538,Hbegf,0.1282049202078931,0.504927192049563,0.9204727260775486,0.29677124043724473,0.03598907526371793
4539,Yipf5,0.1293420637823757,0.5208416093364225,0.9229143362362504,0.28329432785122666,0.03483860777844782
4540,Rbm27,0.3433349111894894,0.0874895399508028,0.6105878108434577,1.0580438671284966,0.21425186976592542
4541,Lars1,-0.3160519218904603,0.1875665642836035,0.760209661757672,0.7268445766249101,0.11906661510468844
4543,Tcerg1,-0.088707856541589,0.6765760033063163,0.9593098144507908,0.1696834097648059,0.01804111235269119
4545,Dpysl3,-1.362600157381066,0.0007762794724784,0.0420990594192182,3.1099818979370966,1.375727607100354
4548,Dtwd2,0.1219722659636386,0.7560200795848435,0.9728575747555944,0.12146666966137337,0.011950735297138582
4549,Hsd17b4,-0.2228732837615506,0.3161334408186205,0.855956353837405,0.5001295617534766,0.06754837991494796
4553,Mbd2,-0.2299160605788249,0.2575178568010249,0.8237730454919812,0.5891926507343788,0.08419242260733965
4554,Smad4,-0.2616779251412933,0.1857865925672106,0.7579963262981473,0.730985630407901,0.1203328992126814
4555,Sec11c,0.0429501604778557,0.881049150531168,0.9891821187515928,0.05499986320082911,0.004723742894749752
4559,Pmaip1,-0.209768811016222,0.3930632291644872,0.8838565266420384,0.40553758227479136,0.05361822677951373
4560,Gnal,0.0241315288280321,0.9425842039009908,0.9942618053708324,0.025679842548075392,0.002499243714402008
4561,Impa2,-0.3595643527505018,0.5050074216117888,0.9204727260775486,0.2967022394231947,0.03598907526371793
4563,Afg3l2,-0.2913709738792722,0.1985620716614012,0.7716497270392121,0.702103704688912,0.11257979310324337
4564,Srfbp1,0.0879585341550331,0.7649897634155783,0.974446766127137,0.11634437624752275,0.011241881337249186
4565,Lox,-1.1423331997468753,4.22978422152926e-05,0.005007793430453,4.373681787185103,2.3003535939079818
4566,Prelid3a,-1.1141609680286884,0.2504896661746938,0.818292078294568,0.6012101860277921,0.08709165311280566
4568,Spire1,-0.2148275679580666,0.4311438220910636,0.9008382388120836,0.36537783257386175,0.04535318715457156
4569,Sncaip,-0.4172173816242186,0.2803759721311848,0.8369813099450019,0.5522592076025475,0.07728423983037075
4570,Snx24,0.1584542990345877,0.5779143568966996,0.9432106337230004,0.2381365163943802,0.02539131166488783
4571,Psmg2,0.1545325282261546,0.5986198493271007,0.9479555945195056,0.2228488867101489,0.02321200602356547
4572,Ppic,-0.2464884584146657,0.193124698523841,0.7671242105792481,0.7141621811833722,0.11513431062507593
4573,Ptpn2,0.0160068057966664,0.9425896387704098,0.9942618053708324,0.025677338446071542,0.002499243714402008
4574,Cep192,-0.5312673606086492,0.0192088247534584,0.3072194344695581,1.7164992056068893,0.512551314630372
4575,Ldlrad4,-0.5581728860343523,0.0220525544638391,0.3279219033318315,1.6565410966590073,0.4842295739422477
4577,Setbp1,-0.5730217785179537,0.0557494057620976,0.5128948906223475,1.2537597574388575,0.2899716272855292
4580,Me2,0.0395579277442721,0.8975436460021692,0.9893980957684074,0.04694442324322326,0.004628929830002894
4581,Mapk4,-1.250902017532876,0.0250640202685238,0.3501144292946295,1.6009492669252468,0.45578999025210143
4582,Cxxc1,-0.053045663068609,0.8057652768257212,0.9789735801309712,0.09379145177502361,0.009229028480985441
4583,Mbd1,0.1880472476576342,0.5198002792995029,0.9229024621243564,0.2841634914794842,0.03484419539827846
4584,Smad2,-0.2187595039879691,0.2746731105555204,0.8330014825341858,0.5611838542632857,0.07935422565702611
4585,Sall3,-2.65539690083077,0.0487567635650609,0.4826364441140611,1.3119651302169908,0.3163798874001935
4586,Atp9b,-0.1749368239292041,0.4706472312756079,0.9087660534412472,0.32730449183681054,0.04154790421062899
4587,Rbfa,0.077297700958158,0.8710550426436253,0.9880203775175228,0.059954400720119636,0.005234098173351425
4588,Naa12,0.2465931693221986,0.2440225436674904,0.8145046958739932,0.6125700501443267,0.08910640750490817
4590,Csnk1a1,0.1347551194395435,0.5452465465742065,0.9317105456233687,0.2634070764297123,0.03071898889432639
4592,Pcyox1l,0.1022632732196251,0.8590401416587318,0.9880203775175228,0.0659865417641485,0.005234098173351425
4593,Grpel2,-0.2739786913365382,0.2823148479787162,0.8373392570717647,0.5492662801044146,0.07709854723673375
4594,Napg,0.1297892100119778,0.5582303524598446,0.938701852509302,0.2531865534664335,0.02747232506183821
4595,Txnl1,0.2578325960358337,0.2298284046606138,0.8036815230356539,0.6385962975579745,0.09491601616372973
4596,Nars1,-0.0439277212005126,0.8230938990133948,0.9819622467949828,0.08455061740353513,0.007905209080458974
4597,Fech,0.3194775860577164,0.1394467835122763,0.7093636604959125,0.8555914987445066,0.1491310634681601
4598,Nedd4l,-0.1419497142323594,0.5506411524266758,0.9347123125726512,0.2591313345264894,0.0293220364938245
4599,Lmnb1,-0.8539148381341725,0.0392867443106805,0.4376269677194716,1.4057539596455795,0.35889592348703725
4600,C330018D20Rik,0.3179914357227054,0.2765412983541785,0.8334235933259778,0.5582400024857913,0.07913420929481046
4601,Megf10,-1.7594166087556216,0.0305879034297927,0.3869283377361923,1.5144502896082008,0.4123694623909761
4602,Prrc1,-0.4331449366946408,0.0682160159408747,0.5587601040432042,1.166113648537816,0.2527746104541314
4603,Slc12a2,-0.5109557112321271,0.035947028577746,0.4198195073763143,1.4443370030731097,0.37693738531279536
4604,Fbn2,-2.8443194460703496,0.000130439184006,0.0117492720168196,3.884591926692207,1.929989041381398
4605,Slc27a6,0.0575540584043259,0.910289772108523,0.9915306140522956,0.040820336914841965,0.0036938721710079096
4606,Isoc1,0.3535574661100351,0.1039543465319068,0.6491716972945011,0.9831573472622058,0.18764042288272087
4607,Dctn4,0.0996709827423645,0.6094763956472109,0.9497173593314224,0.21504310946917973,0.02240562370727363
4608,Rbm22,0.126820234777423,0.5607710895076896,0.9393730954973264,0.25121438446887095,0.027161882564921212
4609,Rps14,0.5058277329044781,0.0579438782295639,0.5227890791727791,1.2369924404865487,0.2816734932118789
4610,Cd74,0.9570911177151364,0.0677050843013759,0.5574742174236471,1.1693787168226553,0.2537752134628783
